stats_type,year,Player,FF,FR,FR TD,year_player,won_super_bowl
fumbles,2017,Leonard Johnson,1,1,0,2017_Leonard Johnson,0
fumbles,2017,Derrick Johnson,1,1,0,2017_Derrick Johnson,0
fumbles,2017,Malcolm Jenkins,1,1,0,2017_Malcolm Jenkins,1
fumbles,2017,Jordan Jenkins,1,2,0,2017_Jordan Jenkins,0
fumbles,2017,Janoris Jenkins,1,0,0,2017_Janoris Jenkins,0
fumbles,2017,Tony Jefferson,1,0,0,2017_Tony Jefferson,0
fumbles,2017,Cory James,1,0,0,2017_Cory James,0
fumbles,2017,Kareem Jackson,1,0,0,2017_Kareem Jackson,0
fumbles,2017,Eddie Jackson,1,3,1,2017_Eddie Jackson,0
fumbles,2017,David Irving,1,0,0,2017_David Irving,0
fumbles,2017,Matthew Ioannidis,1,0,0,2017_Matthew Ioannidis,0
fumbles,2017,Melvin Ingram,1,2,1,2017_Melvin Ingram,0
fumbles,2017,Danielle Hunter,1,1,0,2017_Danielle Hunter,0
fumbles,2017,Adam Humphries,1,0,0,2017_Adam Humphries,0
fumbles,2017,Ramon Humber,1,0,0,2017_Ramon Humber,0
fumbles,2017,Jerry Hughes,1,0,0,2017_Jerry Hughes,0
fumbles,2017,Lamarr Houston,1,1,1,2017_Lamarr Houston,0
fumbles,2017,Anthony Hitchens,1,0,0,2017_Anthony Hitchens,0
fumbles,2017,Mike Hilton,1,0,0,2017_Mike Hilton,0
fumbles,2017,Treyvon Hester,1,0,0,2017_Treyvon Hester,0
fumbles,2017,Thomas Hennessy,1,0,0,2017_Thomas Hennessy,0
fumbles,2017,Trey Hendrickson,1,0,0,2017_Trey Hendrickson,0
fumbles,2017,Casey Hayward,1,2,0,2017_Casey Hayward,0
fumbles,2017,Josh Hawkins,1,0,0,2017_Josh Hawkins,0
fumbles,2017,Stephen Hauschka,1,0,0,2017_Stephen Hauschka,0
fumbles,2017,James Harrison,1,0,0,2017_James Harrison,0
fumbles,2017,Chris Harris,1,0,0,2017_Chris Harris,0
fumbles,2017,Anthony Harris,1,2,0,2017_Anthony Harris,0
fumbles,2017,Javon Hargrave,1,0,0,2017_Javon Hargrave,0
fumbles,2017,Bryce Hager,1,1,0,2017_Bryce Hager,0
fumbles,2017,Kamu Grugier-Hill,1,0,0,2017_Kamu Grugier-Hill,1
fumbles,2017,Shaq Thompson,1,0,0,2017_Shaq Thompson,0
fumbles,2017,Marquise Goodwin,1,0,0,2017_Marquise Goodwin,0
fumbles,2017,B.J. Goodson,1,0,0,2017_B.J. Goodson,0
fumbles,2017,Davon Godchaux,1,0,0,2017_Davon Godchaux,0
fumbles,2017,Adarius Taylor,1,1,1,2017_Adarius Taylor,0
fumbles,2017,Marcus Gilchrist,1,0,0,2017_Marcus Gilchrist,0
fumbles,2017,Terence Garvin,1,0,0,2017_Terence Garvin,0
fumbles,2017,Myles Garrett,1,1,0,2017_Myles Garrett,0
fumbles,2017,Junior Galette,1,0,0,2017_Junior Galette,0
fumbles,2017,Kendall Fuller,1,0,0,2017_Kendall Fuller,0
fumbles,2017,Travis Frederick,1,1,0,2017_Travis Frederick,0
fumbles,2017,Kavon Frazier,1,0,0,2017_Kavon Frazier,0
fumbles,2017,Morgan Fox,1,1,0,2017_Morgan Fox,0
fumbles,2017,Dee Ford,1,0,0,2017_Dee Ford,0
fumbles,2017,Marquis Flowers,1,0,0,2017_Marquis Flowers,0
fumbles,2017,Matthias Farley,1,1,0,2017_Matthias Farley,0
fumbles,2017,Deshazor Everett,1,0,0,2017_Deshazor Everett,0
fumbles,2017,Marwin Evans,1,0,0,2017_Marwin Evans,0
fumbles,2017,Samson Ebukam,1,0,0,2017_Samson Ebukam,0
fumbles,2017,Carlos Dunlap,1,0,0,2017_Carlos Dunlap,0
fumbles,2017,Brandon Dixon,1,0,0,2017_Brandon Dixon,0
fumbles,2017,Quandre Diggs,1,0,0,2017_Quandre Diggs,0
fumbles,2017,Sean Davis,1,0,0,2017_Sean Davis,0
fumbles,2017,Ryan Davis,1,0,0,2017_Ryan Davis,0
fumbles,2017,Jarrad Davis,1,1,0,2017_Jarrad Davis,0
fumbles,2017,Mike Daniels,1,0,0,2017_Mike Daniels,0
fumbles,2017,Vinny Curry,1,0,0,2017_Vinny Curry,1
fumbles,2017,Zach Cunningham,1,0,0,2017_Zach Cunningham,0
fumbles,2017,Tyrone Crawford,1,1,0,2017_Tyrone Crawford,0
fumbles,2017,Brock Coyle,1,0,0,2017_Brock Coyle,0
fumbles,2017,Fletcher Cox,1,2,1,2017_Fletcher Cox,1
fumbles,2017,James Cowser,1,2,0,2017_James Cowser,0
fumbles,2017,Christian Covington,1,0,0,2017_Christian Covington,0
fumbles,2017,Landon Collins,1,2,0,2017_Landon Collins,0
fumbles,2017,Jamie Collins,1,0,0,2017_Jamie Collins,0
fumbles,2017,Taco Charlton,1,0,0,2017_Taco Charlton,0
fumbles,2017,Kam Chancellor,1,0,0,2017_Kam Chancellor,0
fumbles,2017,Jurrell Casey,1,0,0,2017_Jurrell Casey,0
fumbles,2017,Don Carey,1,0,0,2017_Don Carey,0
fumbles,2017,Cap Capi,1,0,0,2017_Cap Capi,0
fumbles,2017,De'Vondre Campbell,1,0,0,2017_De'Vondre Campbell,0
fumbles,2017,Bryce Callahan,1,0,0,2017_Bryce Callahan,0
fumbles,2017,Juston Burris,1,1,0,2017_Juston Burris,0
fumbles,2017,Morgan Burnett,1,0,0,2017_Morgan Burnett,0
fumbles,2017,James Burgess,1,0,0,2017_James Burgess,0
fumbles,2017,Vontaze Burfict,1,0,0,2017_Vontaze Burfict,0
fumbles,2017,Jonathan Bullard,1,0,0,2017_Jonathan Bullard,0
fumbles,2017,DeForest Buckner,1,0,0,2017_DeForest Buckner,0
fumbles,2017,Anthony Brown,1,0,0,2017_Anthony Brown,0
fumbles,2017,Tyvon Branch,1,0,0,2017_Tyvon Branch,0
fumbles,2017,Nigel Bradham,1,1,1,2017_Nigel Bradham,1
fumbles,2017,James Bradberry,1,0,0,2017_James Bradberry,0
fumbles,2017,Nick Boyle,1,0,0,2017_Nick Boyle,0
fumbles,2017,Kendrick Bourne,1,0,0,2017_Kendrick Bourne,0
fumbles,2017,Victor Bolden,1,0,0,2017_Victor Bolden,0
fumbles,2017,Alfred Blue,1,0,0,2017_Alfred Blue,0
fumbles,2017,Ronald Blair,1,0,0,2017_Ronald Blair,0
fumbles,2017,Antoine Bethea,1,0,0,2017_Antoine Bethea,0
fumbles,2017,Kendell Beckwith,1,0,0,2017_Kendell Beckwith,0
fumbles,2017,Vic Beasley,1,0,0,2017_Vic Beasley,0
fumbles,2017,Tarell Basham,1,0,0,2017_Tarell Basham,0
fumbles,2017,Derek Barnett,1,2,1,2017_Derek Barnett,1
fumbles,2017,Chris Banjo,1,1,0,2017_Chris Banjo,0
fumbles,2017,Chidobe Awuzie,1,0,0,2017_Chidobe Awuzie,0
fumbles,2017,Ezekiel Ansah,1,1,0,2017_Ezekiel Ansah,0
fumbles,2017,Henry Anderson,1,0,0,2017_Henry Anderson,0
fumbles,2017,Chase Allen,1,0,0,2017_Chase Allen,0
fumbles,2017,Kwon Alexander,1,0,0,2017_Kwon Alexander,0
fumbles,2017,Walt Aikens,1,0,0,2017_Walt Aikens,0
fumbles,2017,Jamal Adams,1,2,0,2017_Jamal Adams,0
fumbles,2017,Andrew Adams,1,0,0,2017_Andrew Adams,0
fumbles,2017,Sam Acho,1,0,0,2017_Sam Acho,0
fumbles,2017,Jared Abbrederis,1,0,0,2017_Jared Abbrederis,0
fumbles,2016,Bruce Irvin,6,0,0,2016_Bruce Irvin,0
fumbles,2016,Vic Beasley,6,1,1,2016_Vic Beasley,0
fumbles,2016,Cameron Wake,5,0,0,2016_Cameron Wake,0
fumbles,2016,Keanu Neal,5,1,0,2016_Keanu Neal,0
fumbles,2016,Khalil Mack,5,3,0,2016_Khalil Mack,0
fumbles,2016,Cliff Avril,5,0,0,2016_Cliff Avril,0
fumbles,2016,Yannick Ngakoue,4,0,0,2016_Yannick Ngakoue,0
fumbles,2016,Byron Maxwell,4,0,0,2016_Byron Maxwell,0
fumbles,2016,Chandler Jones,4,2,0,2016_Chandler Jones,0
fumbles,2016,David Irving,4,1,0,2016_David Irving,0
fumbles,2016,Melvin Ingram,4,0,0,2016_Melvin Ingram,0
fumbles,2016,Markus Golden,4,1,0,2016_Markus Golden,0
fumbles,2016,Lavonte David,4,2,0,2016_Lavonte David,0
fumbles,2016,T.J. Ward,3,2,0,2016_T.J. Ward,0
fumbles,2016,Erik Walden,3,0,0,2016_Erik Walden,0
fumbles,2016,Korey Toomer,3,1,0,2016_Korey Toomer,0
fumbles,2016,Terrell Suggs,3,0,0,2016_Terrell Suggs,0
fumbles,2016,Noah Spence,3,0,0,2016_Noah Spence,0
fumbles,2016,Ryan Shazier,3,1,0,2016_Ryan Shazier,0
fumbles,2016,Orlando Scandrick,3,0,0,2016_Orlando Scandrick,0
fumbles,2016,Ahtyba Rubin,3,0,0,2016_Ahtyba Rubin,0
fumbles,2016,Brian Robison,3,0,0,2016_Brian Robison,0
fumbles,2016,Jason Pierre-Paul,3,1,1,2016_Jason Pierre-Paul,0
fumbles,2016,Trent Murphy,3,1,0,2016_Trent Murphy,0
fumbles,2016,Von Miller,3,0,0,2016_Von Miller,0
fumbles,2016,Robert Mathis,3,2,1,2016_Robert Mathis,0
fumbles,2016,Linval Joseph,3,0,0,2016_Linval Joseph,0
fumbles,2016,Charles Johnson,3,0,0,2016_Charles Johnson,0
fumbles,2016,Carlos Dunlap,3,0,0,2016_Carlos Dunlap,0
fumbles,2016,Lorenzo Alexander,3,0,0,2016_Lorenzo Alexander,0
fumbles,2016,Leonard Williams,2,0,0,2016_Leonard Williams,0
fumbles,2016,Kenny Vaccaro,2,1,0,2016_Kenny Vaccaro,0
fumbles,2016,Stephon Tuitt,2,0,0,2016_Stephon Tuitt,0
fumbles,2016,Desmond Trufant,2,0,0,2016_Desmond Trufant,0
fumbles,2016,Michael Thomas,2,0,0,2016_Michael Thomas,0
fumbles,2016,Nate Stupar,2,2,0,2016_Nate Stupar,0
fumbles,2016,Daniel Sorensen,2,3,0,2016_Daniel Sorensen,0
fumbles,2016,Malcolm Smith,2,1,0,2016_Malcolm Smith,0
fumbles,2016,Anthony Sherman,2,0,0,2016_Anthony Sherman,0
fumbles,2016,Perry Riley,2,0,0,2016_Perry Riley,0
fumbles,2016,Keith Reaser,2,0,0,2016_Keith Reaser,0
fumbles,2016,Robert Quinn,2,0,0,2016_Robert Quinn,0
fumbles,2016,Julius Peppers,2,1,0,2016_Julius Peppers,0
fumbles,2016,Ron Parker,2,0,0,2016_Ron Parker,0
fumbles,2016,Josh Norman,2,0,0,2016_Josh Norman,0
fumbles,2016,Sio Moore,2,0,0,2016_Sio Moore,0
fumbles,2016,Rontez Miles,2,0,0,2016_Rontez Miles,0
fumbles,2016,Rashaan Melvin,2,0,0,2016_Rashaan Melvin,0
fumbles,2016,Stacy McGee,2,0,0,2016_Stacy McGee,0
fumbles,2016,Gerald McCoy,2,2,0,2016_Gerald McCoy,0
fumbles,2016,Terrell McClain,2,0,0,2016_Terrell McClain,0
fumbles,2016,Bennie Logan,2,1,0,2016_Bennie Logan,0
fumbles,2016,A.J. Klein,2,0,0,2016_A.J. Klein,0
fumbles,2016,Ryan Kerrigan,2,0,0,2016_Ryan Kerrigan,0
fumbles,2016,Jarvis Jones,2,1,0,2016_Jarvis Jones,0
fumbles,2016,Cam Johnson,2,0,0,2016_Cam Johnson,0
fumbles,2016,Tony Jefferson,2,2,0,2016_Tony Jefferson,0
fumbles,2016,Wes Horton,2,2,0,2016_Wes Horton,0
fumbles,2016,Akiem Hicks,2,1,0,2016_Akiem Hicks,0
fumbles,2016,James Harrison,2,0,0,2016_James Harrison,0
fumbles,2016,LaDarius Gunter,2,0,0,2016_LaDarius Gunter,0
fumbles,2016,Everson Griffen,2,3,1,2016_Everson Griffen,0
fumbles,2016,Brandon Graham,2,1,0,2016_Brandon Graham,0
fumbles,2016,Phillip Gaines,2,0,0,2016_Phillip Gaines,0
fumbles,2016,Dominique Easley,2,0,0,2016_Dominique Easley,0
fumbles,2016,Kony Ealy,2,0,0,2016_Kony Ealy,0
fumbles,2016,Elvis Dumervil,2,1,0,2016_Elvis Dumervil,0
fumbles,2016,Aaron Donald,2,0,0,2016_Aaron Donald,0
fumbles,2016,Jared Crick,2,0,0,2016_Jared Crick,0
fumbles,2016,Jamie Collins,2,0,0,2016_Jamie Collins,1
fumbles,2016,Frank Clark,2,1,0,2016_Frank Clark,0
fumbles,2016,Anthony Chickillo,2,0,0,2016_Anthony Chickillo,0
fumbles,2016,Calais Campbell,2,3,1,2016_Calais Campbell,0
fumbles,2016,Zach Brown,2,0,0,2016_Zach Brown,0
fumbles,2016,Jatavis Brown,2,1,0,2016_Jatavis Brown,0
fumbles,2016,Terrence Brooks,2,0,0,2016_Terrence Brooks,0
fumbles,2016,Bashaud Breeland,2,0,0,2016_Bashaud Breeland,0
fumbles,2016,Andre Branch,2,0,0,2016_Andre Branch,0
fumbles,2016,Nigel Bradham,2,1,0,2016_Nigel Bradham,0
fumbles,2016,Vonn Bell,2,1,0,2016_Vonn Bell,0
fumbles,2016,Chris Baker,2,0,0,2016_Chris Baker,0
fumbles,2016,Mario Addison,2,1,0,2016_Mario Addison,0
fumbles,2016,Mike Adams,2,2,0,2016_Mike Adams,0
fumbles,2016,Frank Zombo,1,0,0,2016_Frank Zombo,0
fumbles,2016,Willie Young,1,0,0,2016_Willie Young,0
fumbles,2016,K.J. Wright,1,1,0,2016_K.J. Wright,0
fumbles,2016,Ramik Wilson,1,2,0,2016_Ramik Wilson,0
fumbles,2016,Avery Williamson,1,0,0,2016_Avery Williamson,0
fumbles,2016,Marcus Williams,1,0,0,2016_Marcus Williams,0
fumbles,2016,Muhammad Wilkerson,1,0,0,2016_Muhammad Wilkerson,0
fumbles,2016,Michael Wilhoite,1,1,0,2016_Michael Wilhoite,0
fumbles,2016,J.J. Wilcox,1,0,0,2016_J.J. Wilcox,0
fumbles,2016,Kyle Wilber,1,2,0,2016_Kyle Wilber,0
fumbles,2016,Donte Whitner,1,0,0,2016_Donte Whitner,0
fumbles,2016,Eric Weddle,1,0,0,2016_Eric Weddle,0
fumbles,2016,Dekoda Watson,1,0,0,2016_Dekoda Watson,0
fumbles,2016,Jimmie Ward,1,1,0,2016_Jimmie Ward,0
fumbles,2016,Olivier Vernon,1,1,0,2016_Olivier Vernon,0
fumbles,2016,Kyle Van Noy,1,0,0,2016_Kyle Van Noy,1
fumbles,2016,Destiny Vaeao,1,0,0,2016_Destiny Vaeao,0
fumbles,2016,Courtney Upshaw,1,1,0,2016_Courtney Upshaw,0
fumbles,2016,Mike Tolbert,1,0,0,2016_Mike Tolbert,0
fumbles,2016,Lawrence Timmons,1,0,0,2016_Lawrence Timmons,0
fumbles,2016,Khyri Thornton,1,0,0,2016_Khyri Thornton,0
fumbles,2016,Cedric Thornton,1,1,0,2016_Cedric Thornton,0
fumbles,2016,Mike Thomas,1,0,0,2016_Mike Thomas,0
fumbles,2016,Julius Thomas,1,0,0,2016_Julius Thomas,0
fumbles,2016,Devin Taylor,1,0,0,2016_Devin Taylor,0
fumbles,2016,Darian Stewart,1,1,0,2016_Darian Stewart,0
fumbles,2016,C.J. Spiller,1,0,0,2016_C.J. Spiller,0
fumbles,2016,Sean Spence,1,0,0,2016_Sean Spence,0
fumbles,2016,Za'Darius Smith,1,0,0,2016_Za'Darius Smith,0
fumbles,2016,Steve Smith,1,0,0,2016_Steve Smith,0
fumbles,2016,Darius Slay,1,0,0,2016_Darius Slay,0
fumbles,2016,John Simon,1,0,0,2016_John Simon,0
fumbles,2016,Kawann Short,1,0,0,2016_Kawann Short,0
fumbles,2016,DeShawn Shead,1,0,0,2016_DeShawn Shead,0
fumbles,2016,Coty Sensabaugh,1,0,0,2016_Coty Sensabaugh,0
fumbles,2016,Logan Ryan,1,0,0,2016_Logan Ryan,1
fumbles,2016,Frostee Rucker,1,0,0,2016_Frostee Rucker,0
fumbles,2016,Dominique Rodgers-Cromartie,1,0,0,2016_Dominique Rodgers-Cromartie,0
fumbles,2016,Bradley Roby,1,0,0,2016_Bradley Roby,0
fumbles,2016,Patrick Robinson,1,0,0,2016_Patrick Robinson,0
fumbles,2016,Nickell Robey-Coleman,1,1,1,2016_Nickell Robey-Coleman,0
fumbles,2016,Elandon Roberts,1,0,0,2016_Elandon Roberts,1
fumbles,2016,Christian Ringo,1,0,0,2016_Christian Ringo,0
